sc	rl	cl	kl	rh	ch	kh
7814	56.88	183.44	160.62	15	4	4
7815	62.77	69.11	114.15	12	3	5
7816	19.38	169.1	33.06	8	5	3
7817	36.09	286.85	36.09	9	7	2
7818	61.17	284.49	168.71	13	8	4
7819	9.41	228.31	114.81	8	6	3
7820	47.57	227.07	47.57	10	6	2
7821	26.51	169.87	85.87	9	5	3
7822	55.54	353.58	308.94	10	8	8
7823	12.34	168.8	12.34	10	7	2
7824	24.85	219.27	144.29	5	7	5
7825	45.8	179.04	69.2	9	6	3
7826	58.07	264.07	94.07	14	8	3
7827	34.79	134.33	108.99	10	6	3
7828	6.38	297.72	187.38	6	7	4
7829	39.95	279.89	94.23	9	7	3
7830	51.77	234.71	302.15	13	6	8
7831	48.97	327.25	53.09	10	9	3
7832	53.75	202.51	53.75	14	5	2
7833	34.96	185.62	60.34	11	7	3
7834	60.46	227.22	134.7	15	7	3
7835	43.64	221.46	43.64	16	5	2
7836	50.6	316.28	50.6	8	6	2
7837	20.89	366.77	20.89	6	9	2
7838	53.98	111.02	74.04	13	5	3
7839	25.61	209.53	173.05	9	6	5
7840	55.49	331.63	55.49	12	8	2
7841	46.42	188.38	112.58	14	7	4
7842	47.67	109.91	71.07	12	4	3
7843	41.36	137.42	142.64	7	6	6
7844	54.05	184.75	176.71	11	6	4
7845	43.33	253.37	57.25	13	5	3
7846	51.45	298.55	77.29	9	8	4
7847	62.42	157.36	188.08	14	4	7
7848	35.97	290.89	35.97	11	7	2
7849	72.03	256.79	89.93	14	6	3
7850	47.66	198.62	71.06	9	5	3
7851	43.02	179.16	152.0	11	6	5
7852	62.85	196.93	121.17	14	5	4
7853	11.88	249.4	143.82	6	7	4
7854	31.21	264.89	49.25	10	6	3
7855	59.66	242.06	59.66	9	7	2
7856	11.64	68.1	84.44	6	3	3
7857	53.39	103.81	223.37	13	4	6
7858	57.13	250.43	116.67	11	6	3
7859	43.93	245.95	92.85	12	7	4
7860	50.49	396.37	125.95	14	9	3
7861	40.8	225.82	176.66	8	6	5
7862	65.34	206.26	65.34	13	5	2
7863	26.08	142.58	160.34	9	6	5
7864	40.35	256.49	58.53	10	7	3
7865	48.33	307.31	65.25	9	7	3
7866	41.34	104.86	113.62	12	4	3
7867	61.16	149.52	208.08	14	4	6
7868	6.59	320.43	279.17	5	8	8
7869	70.65	225.45	154.63	15	6	4
7870	52.5	253.08	143.8	10	6	4
7871	18.73	138.33	145.21	5	5	5
7872	37.3	202.84	37.3	9	7	2
7873	39.12	150.3	67.1	12	6	4
7874	17.7	241.08	17.7	7	6	2
7875	43.93	169.17	70.11	11	6	4
7876	30.05	250.39	87.67	8	7	3
7877	69.12	273.2	87.3	14	6	3
7878	65.23	105.85	110.77	14	3	3
7879	39.16	39.16	73.56	5	2	5
7880	62.39	147.55	144.89	14	5	6
7881	18.82	55.18	104.9	9	3	3
7882	76.48	273.1	180.2	19	7	4
7883	61.16	298.36	254.32	14	8	7
7884	58.19	212.93	76.87	12	6	3
7885	24.75	190.13	170.49	11	5	5
7886	28.16	221.88	129.68	12	7	4
7887	54.92	311.72	72.82	12	7	3
7888	18.39	122.25	60.75	7	4	3
7889	37.31	132.05	154.05	13	4	5
7890	36.57	108.57	72.47	9	4	3
7891	51.28	384.68	86.28	13	8	3
7892	33.36	178.0	33.36	10	5	2
7893	80.21	254.89	80.21	16	7	2
7894	64.61	306.77	86.49	15	7	3
7895	56.45	180.87	108.39	14	6	3
7896	29.39	207.33	225.17	12	6	7
7897	24.82	132.64	240.54	11	6	6
7898	62.9	198.64	79.84	18	6	3
7899	44.29	141.19	72.27	9	4	3
7900	29.2	228.62	65.2	8	6	3
7901	60.92	258.92	111.56	12	7	4
7902	53.53	181.51	268.13	13	5	7
7903	32.45	298.51	32.45	11	9	2
7904	62.27	173.93	234.21	10	5	5
7905	1.91	189.13	1.91	4	6	2
7906	43.91	135.69	73.51	11	5	3
7907	40.12	184.02	357.18	12	6	10
7908	40.18	264.32	109.76	11	8	4
7909	45.37	109.37	107.55	9	4	4
7910	10.61	291.63	108.31	7	7	3
7911	21.98	132.74	87.56	9	5	3
7912	11.18	19.6	198.86	8	3	5
7913	28.81	225.65	28.81	12	7	3
7914	9.95	103.41	103.91	6	5	3
7915	63.52	261.2	146.92	14	6	4
7916	50.33	228.45	156.69	14	6	5
7917	40.89	320.55	153.03	9	8	6
7918	47.92	152.04	61.32	12	5	3
7919	60.2	263.38	82.76	13	6	3
7920	46.5	175.7	100.16	11	5	3
7921	63.05	210.19	195.81	14	5	5
7922	18.84	145.06	67.48	7	5	3
7923	13.15	277.85	316.27	6	8	8
7924	35.12	197.28	35.12	9	7	2
7925	23.56	194.78	136.64	9	5	3
7926	68.82	267.28	130.9	12	5	4
7927	31.25	257.99	75.47	14	6	3
7928	26.06	206.52	51.06	11	7	3
7929	56.62	297.3	92.52	11	8	3
7930	33.79	257.27	83.93	12	6	4
7931	67.86	187.68	134.66	15	8	4
7932	66.63	224.97	300.31	11	5	8
7933	46.09	149.11	137.99	11	6	6
7934	56.02	228.28	276.8	10	6	8
7935	40.02	200.2	254.6	10	5	7
7936	53.11	138.45	228.33	12	4	6
7937	8.89	169.43	197.29	6	6	5
7938	54.16	205.24	115.64	12	5	3
7939	49.63	120.13	73.03	11	4	3
7940	56.92	162.16	246.66	11	5	5
7941	33.69	172.75	78.43	9	4	4
7942	27.61	163.53	89.13	9	5	4
7943	32.96	78.6	63.08	10	5	3
7944	49.13	299.81	87.27	11	8	4
7945	30.55	119.01	84.39	11	5	3
7946	56.25	233.61	149.11	15	5	4
7947	41.96	216.52	161.36	12	6	5
7948	29.66	173.76	99.62	11	6	3
7949	54.94	314.02	88.98	14	7	3
7950	81.32	233.58	145.74	18	6	6
7951	56.18	356.94	97.76	14	8	4
7952	58.06	217.52	288.22	13	6	7
7953	45.31	285.77	90.19	13	7	3
7954	61.12	82.96	120.58	11	3	4
7955	28.06	292.58	438.22	12	6	10
7956	63.81	106.73	125.73	12	3	4
7957	49.3	270.48	83.26	13	7	3
7958	53.41	271.43	53.41	13	7	2
7959	46.93	217.73	199.73	17	6	6
7960	49.98	277.38	49.98	13	8	2
7961	23.19	50.05	92.95	8	4	3
7962	47.56	47.56	92.82	10	2	3
7963	24.36	222.5	271.2	13	6	7
7964	12.95	219.31	79.77	10	4	3
7965	54.75	137.37	54.75	12	5	2
7966	29.57	104.83	99.53	8	4	3
7967	42.38	268.44	156.22	8	7	6
7968	30.6	235.64	30.6	12	7	2
7969	1.34	144.76	42.84	2	5	3
7970	33.87	93.49	106.15	9	4	3
7971	57.86	200.32	99.82	13	6	3
7972	58.98	114.4	107.14	13	4	4
7973	30.77	171.75	80.45	7	6	3
7974	57.89	95.01	95.99	14	4	3
7975	25.37	188.13	125.65	8	5	6
7976	54.56	266.0	76.36	9	6	3
7977	36.42	180.14	42.5	13	5	3
7978	44.83	199.71	176.33	8	6	5
7979	59.95	134.09	314.57	15	4	7
7980	30.46	203.36	97.66	9	5	4
7981	58.81	322.75	58.81	14	7	2
7982	66.86	128.14	140.72	12	5	4
7983	40.81	83.29	175.19	8	6	5
7984	24.34	190.08	277.76	10	6	8
7985	48.5	193.08	48.5	16	5	2
7986	66.5	343.58	214.2	15	7	5
7987	16.86	161.0	30.54	8	4	3
7988	64.51	201.95	64.51	14	5	2
7989	47.23	135.97	193.79	10	5	5
7990	43.76	141.0	91.64	12	5	3
7991	72.26	78.54	278.82	15	3	7
7992	46.89	140.95	46.89	12	6	2
7993	72.94	260.3	136.24	12	7	4
7994	52.79	310.69	52.79	15	7	2
7995	50.26	320.84	240.04	9	7	7
7996	55.36	234.48	55.36	10	7	2
7997	40.12	366.4	40.12	13	8	2
7998	7.24	165.02	122.14	5	6	5
7999	79.28	271.96	97.98	17	8	3
8000	41.4	339.68	171.24	10	8	6
8001	32.91	342.97	131.83	8	8	3
8002	33.52	189.12	141.58	8	6	4
8003	49.82	231.42	49.82	10	6	2
8004	47.08	205.14	109.48	13	5	4
8005	44.81	204.33	113.45	15	6	3
8006	62.07	200.93	146.61	14	6	5
8007	49.68	361.36	49.68	8	9	2
8008	37.7	37.7	139.08	9	2	4
8009	18.37	270.29	28.43	10	6	3
8010	25.15	146.91	36.33	12	6	3
8011	60.74	92.68	64.14	13	4	3
8012	52.28	204.76	118.38	11	5	4
8013	56.16	190.76	473.1	16	6	11
8014	65.79	293.51	174.35	11	8	4
8015	47.82	256.84	118.08	12	7	4
8016	40.42	170.8	129.96	8	6	4
8017	57.03	202.81	132.85	12	6	4
8018	13.74	135.62	133.28	10	4	3
8019	34.13	193.41	183.93	9	5	5
8020	39.46	238.26	57.04	9	7	3
8021	52.03	188.59	207.51	10	6	5
8022	24.21	311.63	118.17	13	6	3
8023	28.51	181.95	82.79	6	5	3
8024	38.31	199.21	112.85	8	6	5
8025	45.11	224.09	86.25	10	6	4
8026	58.93	202.99	58.93	13	6	2
8027	66.63	200.39	90.03	16	5	3
8028	6.04	326.36	173.42	6	7	5
8029	13.68	185.6	13.68	11	6	3
8030	23.64	283.74	23.64	6	9	2
8031	58.83	135.45	148.21	14	4	3
8032	68.29	252.59	110.09	13	6	4
8033	77.48	236.9	79.26	19	6	3
8034	16.12	182.46	358.08	8	6	10
8035	0.3	265.72	0.3	2	7	2
8036	31.58	222.06	75.24	8	7	4
8037	71.61	175.85	175.09	18	4	4
8038	20.83	87.15	189.11	8	3	7
8039	55.67	133.45	139.95	9	4	4
8040	56.46	202.54	70.46	11	7	3
8041	39.96	94.68	95.26	11	3	3
8042	25.55	216.31	175.11	11	5	5
8043	62.03	220.05	73.27	14	6	4
8044	57.56	327.28	385.5	10	8	8
8045	52.75	282.01	75.45	8	6	3
8046	50.39	332.89	50.39	12	8	3
8047	78.87	296.51	92.29	17	6	3
8048	35.18	114.5	153.0	9	4	6
8049	58.84	165.02	244.12	14	5	8
8050	67.39	133.59	76.77	16	5	3
8051	39.5	264.88	127.42	11	6	4
8052	55.84	221.8	110.12	12	5	3
8053	47.1	223.58	163.84	12	5	4
8054	57.82	267.42	57.82	10	7	2
8055	24.57	38.13	113.15	12	3	3
8056	48.06	373.1	48.06	11	9	2
8057	56.47	287.69	139.85	14	6	4
8058	59.33	259.51	70.85	13	6	3
8059	46.72	179.46	95.78	12	6	3
8060	45.82	244.52	69.58	11	6	3
8061	45.63	124.89	68.77	15	4	3
8062	22.26	218.02	22.26	10	7	2
8063	38.8	319.54	38.8	8	9	2
8064	14.01	312.65	99.23	8	8	3
8065	32.54	165.64	32.54	11	6	2
8066	35.56	184.68	103.36	10	5	3
8067	6.51	131.29	6.51	5	5	2
8068	27.37	113.31	81.65	8	5	3
8069	29.91	234.55	143.91	10	6	4
8070	56.65	214.47	85.17	11	5	3
8071	8.83	147.57	184.67	8	5	6
8072	22.02	378.6	117.04	9	9	4
8073	33.77	159.49	164.47	10	6	5
8074	14.11	190.11	23.43	8	7	3
8075	53.74	156.68	86.68	13	5	3
8076	23.45	282.39	98.29	9	6	3
8077	7.14	249.14	88.4	6	7	3
8078	54.97	369.17	89.01	17	8	3
8079	60.01	208.41	99.25	15	5	3
8080	35.91	304.61	106.95	8	6	3
8081	36.67	169.41	43.85	10	6	4
8082	73.22	148.6	195.84	16	4	4
8083	44.26	101.06	72.64	12	3	3
8084	58.92	134.46	58.92	12	5	2
8085	12.68	238.0	12.68	8	6	2
8086	47.1	176.6	64.68	10	5	3
8087	37.62	171.18	211.64	10	5	6
8088	53.49	183.29	120.55	12	5	3
8089	54.46	283.4	60.54	14	6	3
8090	28.96	283.58	28.96	10	8	2
8091	34.01	187.29	34.01	10	5	2
8092	29.14	375.1	29.14	9	9	2
8093	74.74	116.14	98.14	13	4	3
8094	57.57	174.83	117.47	14	5	5
8095	48.21	169.89	52.11	18	5	3
8096	13.75	240.77	13.75	11	6	2
8097	32.29	208.05	133.29	8	6	4
8098	35.69	160.15	142.49	8	5	4
8099	61.42	282.08	61.42	12	7	2
8100	40.57	183.87	444.41	12	8	10
8101	64.82	167.44	71.06	13	4	3
8102	55.16	157.12	66.04	13	4	3
8103	42.0	109.72	76.04	15	4	3
8104	61.39	286.95	115.67	13	6	3
8105	12.2	97.34	12.2	5	5	2
8106	44.45	196.49	204.91	10	5	5
8107	57.07	153.19	173.21	10	5	4
8108	20.25	134.43	59.35	10	4	3
8109	27.63	276.47	77.81	8	6	3
8110	17.51	303.43	353.45	9	8	8
8111	25.87	131.77	39.25	7	4	3
8112	31.38	214.74	31.38	12	6	2
8113	32.39	201.03	84.17	13	6	4
8114	58.71	242.85	187.05	11	7	4
8115	38.81	158.17	52.67	11	5	4
8116	44.96	203.5	74.74	9	6	3
8117	55.51	265.55	252.69	10	7	7
8118	20.82	185.72	79.1	8	5	4
8119	40.94	229.9	139.86	12	5	3
8120	59.62	241.74	184.76	13	6	6
8121	8.6	131.74	41.1	9	6	3
8122	56.43	234.29	88.31	15	7	3
8123	72.87	180.39	158.21	14	5	4
8124	46.96	160.7	46.96	12	5	2
8125	39.73	262.85	115.27	13	6	4
8126	29.89	369.59	29.89	11	7	2
8127	32.67	273.61	196.31	9	7	5
8128	41.26	110.78	81.92	13	5	3
8129	44.1	124.0	61.78	9	4	4
8130	62.69	251.33	187.93	16	7	5
8131	58.8	190.48	179.78	12	5	8
8132	60.37	259.03	60.37	12	8	2
8133	63.6	200.92	109.14	13	6	3
8134	40.4	235.64	75.74	9	6	4
8135	62.27	307.87	82.69	15	7	3
8136	37.87	243.29	49.85	8	7	4
8137	36.77	145.11	140.87	8	6	5
8138	21.31	249.99	174.31	7	6	4
8139	60.96	286.56	60.96	9	7	2
8140	60.73	171.33	134.19	13	5	3
8141	45.81	277.25	66.39	11	7	4
8142	44.08	297.18	44.08	9	8	2
8143	46.68	188.0	46.68	8	6	2
8144	10.57	232.87	147.73	6	5	4
8145	34.54	262.24	88.82	10	7	3
8146	67.4	166.44	67.4	13	6	2
8147	63.21	223.33	219.01	13	6	7
8148	73.46	99.92	252.8	15	3	6
8149	45.14	223.96	141.76	12	6	6
8150	51.42	80.5	275.74	11	5	6
8151	55.81	207.23	55.81	12	5	2
8152	64.89	231.89	204.81	19	5	4
8153	62.48	186.2	257.32	12	6	6
8154	41.39	311.15	188.85	11	6	5
8155	10.75	234.99	107.29	8	7	4
8156	32.48	131.72	140.3	15	4	3
8157	65.85	153.15	153.87	13	4	4
8158	60.77	235.43	127.43	13	8	4
8159	48.07	131.23	113.03	9	5	4
8160	22.5	108.02	22.5	9	4	2
8161	43.66	228.72	79.56	13	6	3
8162	56.76	274.88	83.6	9	8	4
8163	41.34	193.88	41.34	13	5	2
8164	57.97	151.15	85.99	15	5	3
8165	2.58	160.82	99.82	4	4	4
8166	41.31	101.75	50.81	11	4	3
8167	2.94	247.84	63.14	4	6	4
8168	28.18	236.96	44.8	7	7	3
8169	26.96	180.54	104.54	10	5	3
8170	52.5	179.1	212.92	13	6	7
8171	56.31	195.87	101.85	13	5	3
8172	39.1	184.78	275.74	8	4	6
8173	35.89	226.97	272.97	12	6	8
8174	25.45	107.73	25.45	9	4	2
8175	45.8	117.3	123.26	8	5	3
8176	39.54	289.68	48.94	12	7	3
8177	70.55	107.77	279.27	18	3	7
8178	63.97	201.99	63.97	17	5	2
8179	60.33	293.63	60.33	18	7	2
8180	48.17	258.77	114.25	8	8	3
8181	45.87	115.05	235.95	10	4	6
8182	63.51	205.59	63.51	14	7	2
8183	52.0	258.46	52.0	15	8	2
8184	49.6	264.22	198.94	12	6	5
8185	57.12	164.18	139.06	14	6	4
8186	24.77	312.19	120.51	10	7	3
8187	24.82	146.8	79.1	7	5	3
8188	14.3	168.8	90.64	8	5	3
8189	44.99	194.43	52.11	12	5	4
8190	38.26	208.38	96.98	11	7	4
8191	50.15	125.75	157.11	11	5	6
8192	16.53	288.77	154.45	7	5	4
8193	29.45	117.27	63.49	11	4	3
8194	77.85	178.63	103.07	16	4	4
8195	48.51	146.79	99.09	8	5	4
8196	46.04	203.02	69.44	11	6	3
8197	57.31	350.25	155.83	12	7	4
8198	55.8	202.22	207.5	11	7	6
8199	77.01	309.01	77.01	15	8	2
8200	40.07	391.99	40.07	11	8	2
8201	52.18	166.22	107.44	11	5	3
8202	46.33	271.41	97.13	15	6	3
8203	41.31	175.13	277.13	9	5	10
8204	57.3	324.96	205.14	11	7	5
8205	23.78	272.62	181.16	6	6	5
8206	75.77	313.77	90.71	15	7	3
8207	63.79	265.17	119.99	14	7	4
8208	10.03	217.35	153.39	6	7	4
8209	69.59	287.49	111.53	13	8	3
8210	42.47	204.39	179.07	12	6	4
8211	47.46	220.06	82.94	8	6	3
8212	40.56	189.8	79.04	10	5	4
8213	36.87	372.11	36.87	9	7	2
8214	40.29	202.69	40.29	14	6	2
8215	32.03	352.29	78.49	10	7	3
8216	4.63	158.17	172.95	6	6	4
8217	33.14	148.68	226.3	11	6	7
8218	36.72	369.72	96.08	9	9	3
8219	57.39	203.09	63.25	11	5	3
8220	21.6	156.78	28.4	11	5	3
8221	34.37	168.63	254.93	16	5	6
8222	51.02	257.62	86.8	13	6	3
8223	69.14	224.54	114.72	15	4	3
8224	13.68	308.34	13.68	8	9	2
8225	43.52	164.84	219.64	13	8	6
8226	41.59	217.57	197.07	9	6	5
8227	5.32	196.78	26.9	6	4	3
8228	20.36	146.52	64.58	6	5	3
8229	40.32	171.76	112.0	7	6	4
8230	50.75	224.87	173.07	11	5	6
8231	60.57	161.67	101.19	13	4	3
8232	48.36	80.16	51.64	13	4	3
8233	9.65	24.83	120.09	4	3	5
8234	40.87	50.65	99.05	11	3	3
8235	48.66	154.12	90.86	13	5	3
8236	30.19	229.57	203.69	15	6	5
8237	43.97	101.59	89.45	13	3	3
8238	70.39	113.85	90.67	19	4	3
8239	68.06	218.64	73.92	14	5	3
8240	59.77	213.45	128.43	14	7	4
8241	50.22	83.26	71.98	8	4	3
8242	2.54	86.18	47.6	5	3	3
8243	66.22	320.22	66.22	10	6	2
8244	44.97	175.33	54.37	11	5	3
8245	42.08	200.58	42.08	10	6	2
8246	18.92	191.58	286.54	12	6	7
8247	57.84	353.48	57.84	12	8	2
8248	22.93	309.75	69.79	8	8	3
8249	55.6	131.92	211.4	13	6	6
8250	45.83	126.15	81.77	12	4	3
8251	47.3	235.38	56.7	13	7	3
8252	10.66	185.32	133.04	9	4	3
8253	50.33	290.73	229.65	12	9	7
8254	23.63	294.21	82.21	11	7	4
8255	52.06	200.32	62.06	13	5	3
8256	26.28	153.74	170.72	11	5	4
8257	40.38	295.64	40.38	10	6	2
8258	44.32	217.24	44.32	11	7	2
8259	39.87	276.91	39.87	15	7	2
8260	60.67	220.89	77.61	15	5	3
8261	29.93	165.23	80.45	10	5	3
8262	34.05	50.57	53.29	7	3	3
8263	20.14	124.22	180.5	8	5	5
8264	33.11	243.55	38.97	13	6	3
8265	60.08	309.3	60.08	15	8	2
8266	32.04	194.2	152.64	10	8	4
8267	65.4	216.72	65.4	12	7	2
8268	24.33	208.17	162.33	9	6	6
8269	23.94	239.8	77.68	7	6	3
8270	26.57	190.99	29.09	12	5	3
8271	50.86	192.44	104.44	11	5	3
8272	35.09	213.93	162.81	9	7	4
8273	58.63	245.87	115.89	16	6	3
8274	70.62	290.82	222.98	15	7	5
8275	51.83	183.39	158.91	14	4	5
8276	56.18	154.2	169.08	10	4	4
8277	30.01	145.69	38.71	10	5	3
8278	72.68	185.24	72.68	15	6	3
8279	80.43	108.49	90.43	17	4	4
8280	54.55	143.01	286.21	11	5	7
8281	49.19	249.71	49.19	10	7	2
8282	60.15	304.05	105.69	17	6	3
8283	69.01	178.83	69.01	13	6	2
8284	63.64	283.82	77.72	12	6	3
8285	72.89	237.47	72.89	12	7	2
8286	75.58	274.16	75.58	18	8	2
8287	42.65	170.29	71.87	13	5	5
8288	35.08	247.86	35.08	7	8	2
8289	53.8	299.7	66.58	10	8	4
8290	47.19	179.89	47.19	15	5	2
8291	47.04	300.22	77.34	10	8	4
8292	34.75	230.89	34.75	8	7	2
8293	59.5	301.52	59.5	9	8	2
8294	61.68	140.58	153.0	17	5	5
8295	25.32	186.44	142.18	8	6	4
8296	28.23	242.75	80.77	9	7	3
8297	58.0	284.66	58.0	9	8	2
8298	44.47	44.47	92.03	9	2	4
8299	27.37	169.91	177.49	10	5	5
8300	29.99	126.13	155.37	10	5	4
8301	55.79	287.05	55.79	15	7	2
8302	44.06	258.14	44.06	13	8	2
8303	60.77	169.69	132.35	15	6	4
8304	32.09	218.83	90.27	10	6	3
8305	62.38	288.06	62.38	15	9	2
8306	31.53	192.21	36.81	7	6	3
8307	59.26	242.28	85.72	10	6	3
8308	36.24	124.82	45.64	8	5	3
8309	50.54	238.0	66.94	12	6	3
8310	65.33	146.41	110.21	15	4	3
8311	83.43	328.65	133.97	15	6	4
8312	61.8	286.94	150.88	13	8	4
8313	56.47	212.19	56.47	12	7	2
8314	37.74	285.48	92.02	12	6	3
8315	12.25	302.89	12.25	7	8	2
8316	65.78	206.48	141.24	18	5	3
8317	43.77	208.31	92.51	13	6	4
8318	36.21	78.17	103.83	8	3	3
8319	61.32	172.08	242.84	11	5	7
8320	43.28	134.36	100.06	10	4	3
8321	62.41	123.69	238.65	15	5	6
8322	68.31	292.19	149.89	15	7	4
8323	58.98	273.46	90.5	12	7	3
8324	69.83	333.93	174.21	16	8	4
8325	37.75	416.39	57.51	13	9	3
8326	59.31	194.03	164.63	12	6	4
8327	36.1	221.3	126.56	8	6	4
8328	6.4	350.72	235.12	5	7	8
8329	26.08	190.82	90.18	10	7	4
8330	34.29	249.89	147.95	7	7	4
8331	34.32	194.96	84.68	9	7	4
8332	43.36	175.78	97.72	10	6	5
8333	46.11	158.35	111.03	7	5	4
8334	62.53	202.27	81.83	13	7	3
8335	71.29	387.93	102.81	17	8	3
8336	9.46	140.68	68.34	7	5	3
8337	46.03	264.33	46.03	9	8	2
8338	22.29	76.55	107.35	8	3	3
8339	41.22	134.48	64.16	11	4	3
8340	59.78	208.44	88.38	14	6	3
8341	2.01	219.47	65.09	3	6	4
8342	22.09	158.25	201.65	15	4	7
8343	29.37	107.01	144.69	9	4	4
8344	65.09	238.03	125.75	16	5	3
8345	61.01	418.53	61.01	15	8	2
8346	24.66	41.3	84.76	9	3	3
8347	8.26	44.88	138.12	7	3	3
8348	14.59	386.45	14.59	8	9	2
8349	30.24	253.78	88.7	10	7	3
8350	45.21	195.11	117.49	12	6	3
8351	49.41	345.01	149.13	11	8	4
8352	53.34	174.44	110.6	12	6	3
8353	61.03	271.29	62.15	15	5	3
8354	38.89	106.65	38.89	12	4	2
8355	47.82	228.2	181.84	12	6	4
8356	53.58	202.42	82.84	13	5	4
8357	55.64	137.98	88.0	13	4	3
8358	18.09	178.79	376.55	9	5	12
8359	43.47	178.79	62.73	11	4	3
8360	35.45	259.05	35.45	8	7	2
8361	63.01	231.51	189.11	15	6	8
8362	61.61	356.63	61.61	14	6	2
8363	36.86	138.4	52.48	16	4	3
8364	57.94	193.3	146.12	10	7	5
8365	11.84	286.12	11.84	9	8	2
8366	33.02	273.4	42.42	11	6	3
8367	48.55	144.87	52.55	13	7	3
8368	58.49	213.59	351.89	14	7	8
8369	64.65	365.35	117.05	16	7	4
8370	18.57	18.57	149.79	11	2	4
8371	24.31	104.79	30.59	7	5	3
8372	21.51	250.69	21.51	6	7	2
8373	47.51	148.65	50.63	10	4	3
8374	47.48	279.1	59.12	14	6	3
8375	2.73	338.27	2.73	2	8	2
8376	33.51	127.25	34.55	10	4	3
8377	56.63	80.01	65.87	10	3	3
8378	12.59	170.13	131.97	8	5	4
8379	77.32	136.12	77.32	18	6	2
8380	56.72	98.34	79.38	11	4	4
8381	26.51	220.49	142.07	11	5	5
8382	52.66	155.2	147.12	10	5	4
8383	30.3	141.4	52.96	11	4	3
8384	58.08	252.04	67.48	13	6	3
8385	31.05	181.07	126.49	9	6	4
8386	9.56	155.52	9.56	6	7	2
8387	50.45	293.67	79.51	15	8	4
8388	40.5	127.64	40.5	12	5	2
8389	47.97	73.33	144.01	8	4	4
8390	18.75	371.83	18.75	8	9	2
8391	65.78	179.3	140.12	15	7	4
8392	54.09	233.27	54.09	11	6	2
8393	69.82	225.76	78.42	19	6	3
8394	32.96	155.4	76.14	11	4	3
8395	59.71	322.09	221.73	14	6	7
8396	29.94	233.86	29.94	14	7	2
8397	64.45	288.73	64.45	14	7	2
8398	45.01	280.33	89.31	13	7	3
8399	67.8	339.42	67.8	15	7	2
8400	58.13	271.63	58.13	14	7	2
8401	41.1	194.44	240.32	7	7	7
8402	53.03	205.83	85.57	9	7	3
8403	58.82	217.52	86.64	15	6	3
8404	11.49	222.59	121.47	8	6	3
8405	26.79	260.41	26.79	14	7	2
8406	60.23	148.87	122.33	14	5	4
8407	47.49	307.05	101.75	14	8	4
8408	47.33	172.73	52.57	13	5	3
8409	69.43	229.87	226.09	15	7	6
8410	45.96	195.92	45.96	14	5	2
8411	5.88	204.32	137.74	4	6	4
8412	23.18	205.32	233.48	11	6	5
8413	53.15	149.49	56.09	14	5	3
8414	63.81	174.13	63.81	12	6	2
8415	40.67	320.83	67.37	10	7	3
8416	40.13	249.85	150.67	10	6	5
8417	67.13	269.59	67.13	12	7	2
8418	36.12	90.14	102.42	14	5	4
8419	71.27	207.17	119.85	14	5	4
8420	55.26	184.54	225.2	10	7	6
8421	46.73	285.95	82.81	13	8	3
8422	13.26	206.3	138.56	5	5	5
8423	51.98	227.78	68.64	10	6	3
8424	53.72	204.5	156.24	12	5	6
8425	55.62	153.34	55.62	14	6	2
8426	54.89	237.11	54.89	13	6	2
8427	62.98	206.66	84.44	14	6	3
8428	38.98	152.22	38.98	10	7	2
8429	28.2	251.6	38.2	6	6	3
8430	80.49	135.31	201.81	17	4	4
8431	28.74	227.16	48.04	5	5	3
8432	46.35	160.61	325.71	16	5	10
8433	23.05	210.67	66.77	12	6	3
8434	26.06	261.98	225.24	9	7	6
8435	11.41	147.55	69.99	9	4	3
8436	28.19	280.23	88.23	11	8	3
8437	62.53	177.39	103.49	13	5	3
8438	42.27	160.41	42.27	11	6	2
8439	47.73	117.51	177.21	13	5	4
8440	58.16	58.16	230.52	12	2	7
8441	59.53	235.63	63.79	14	5	3
8442	70.33	196.75	128.85	16	5	3
8443	33.35	216.11	33.35	13	5	2
8444	45.93	195.35	200.17	10	6	6
8445	28.29	225.47	118.05	12	5	3
8446	39.14	250.28	65.84	10	6	3
8447	30.34	90.2	64.64	9	5	4
8448	53.89	236.81	566.35	10	6	13
8449	71.84	274.7	263.06	16	7	7
8450	72.62	278.9	242.5	17	7	5
8451	34.88	178.84	195.54	10	5	4
8452	32.88	239.86	32.88	9	6	2
8453	47.95	47.95	71.13	14	2	3
8454	37.17	158.93	37.17	9	6	2
8455	44.72	228.28	54.62	14	6	4
8456	60.59	172.93	90.45	13	5	3
8457	34.86	196.8	34.86	8	5	2
8458	47.1	176.6	47.1	10	5	2
8459	41.05	272.85	98.27	11	8	4
8460	67.23	261.91	412.75	14	6	10
8461	33.82	158.06	150.92	12	5	4
8462	42.42	112.34	129.72	14	4	3
8463	9.43	373.51	150.13	6	9	5
8464	12.24	243.9	80.86	9	6	3
8465	32.2	337.84	32.2	10	8	2
8466	62.43	286.63	68.21	15	8	3
8467	65.17	144.97	122.15	16	5	4
8468	70.5	210.16	226.04	17	6	5
8469	8.22	299.32	8.22	8	6	2
8470	24.11	166.09	41.03	9	4	3
8471	60.12	245.98	60.12	12	5	2
8472	30.94	262.3	46.14	10	5	4
8473	60.96	198.64	68.32	12	4	3
8474	32.41	73.53	135.67	7	4	4
8475	46.96	77.22	93.66	11	3	3
8476	16.69	191.17	96.03	9	4	3
8477	44.96	148.28	126.64	12	4	4
8478	57.49	196.93	57.49	14	6	2
