sc	rl	cl	kl	rh	ch	kh
794	41.93	237.61	41.93	8	6	2
795	40.06	215.04	164.66	9	5	5
796	33.45	318.99	72.85	8	7	4
797	68.21	221.21	83.11	13	6	3
798	58.16	201.02	382.3	12	6	14
799	17.45	338.29	129.55	8	9	5
800	50.91	163.55	174.45	12	5	4
801	33.8	214.0	709.5	12	7	18
802	29.94	169.32	130.5	11	5	4
803	43.59	203.23	62.67	11	6	3
804	31.44	249.0	31.44	7	8	2
805	39.61	368.27	132.27	12	10	5
806	32.07	233.27	328.85	10	6	9
807	9.14	230.46	124.2	7	8	4
808	50.82	187.74	168.34	13	6	4
809	31.9	259.26	168.32	11	8	4
810	52.61	284.91	246.77	14	7	5
811	54.07	159.53	268.83	10	6	7
812	46.26	233.24	46.26	10	6	2
813	54.24	76.22	54.24	13	3	2
814	42.85	229.81	59.27	9	5	3
815	40.75	281.29	461.89	12	7	11
816	46.04	342.36	427.32	8	8	12
817	62.79	194.91	389.13	13	5	8
818	35.01	127.25	35.01	9	5	2
819	15.88	184.36	105.2	10	5	3
820	40.05	312.75	141.17	13	8	4
821	32.3	339.4	281.66	14	8	9
822	42.37	131.35	113.07	10	4	3
823	29.47	258.95	58.53	8	7	3
824	30.63	221.93	182.49	13	8	4
825	70.41	340.53	285.17	16	7	7
826	38.1	215.9	826.52	9	6	20
827	51.88	95.26	362.96	13	3	9
828	54.34	231.0	198.68	10	6	6
829	37.95	164.97	388.09	10	7	11
830	16.37	136.95	16.37	8	5	2
831	58.76	339.92	58.76	13	8	2
832	73.71	98.43	73.71	17	4	2
833	36.55	151.35	199.89	9	4	6
834	65.75	206.77	412.93	13	5	10
835	57.0	273.82	363.4	11	7	10
836	44.16	144.44	553.12	12	5	15
837	64.3	64.3	64.3	15	2	2
838	53.24	253.88	375.98	12	8	11
839	56.87	192.17	390.55	11	6	9
840	63.71	167.27	307.99	16	4	10
841	45.74	151.2	180.68	15	6	6
842	11.74	374.58	111.78	8	8	4
843	46.46	95.34	76.18	9	4	3
844	9.66	208.38	9.66	8	6	2
845	61.14	85.18	212.72	8	3	8
846	30.87	195.97	64.13	6	7	3
847	57.86	159.04	1168.9	12	5	28
848	41.46	154.36	471.6	12	6	13
849	30.03	97.73	215.17	9	3	7
850	31.25	184.39	161.05	12	6	5
851	33.66	218.28	122.22	14	6	3
852	30.0	158.6	158.0	6	7	4
853	43.99	216.35	64.99	7	7	3
854	39.48	227.54	191.22	9	6	6
855	38.02	203.04	93.34	12	5	3
856	62.94	157.48	62.94	14	4	2
857	60.55	321.63	336.01	13	8	9
858	56.07	188.41	56.07	11	5	2
859	69.48	213.32	504.46	16	6	12
860	70.24	186.44	206.02	12	4	4
861	37.05	121.07	57.33	8	4	3
862	26.09	213.43	631.87	10	6	20
863	67.14	168.58	85.54	13	6	3
864	52.76	197.52	219.48	12	5	5
865	23.38	191.56	252.26	8	6	9
866	26.81	230.79	26.81	8	8	2
867	32.72	194.08	339.88	14	4	9
868	46.94	214.56	59.94	11	5	3
869	46.91	144.83	81.85	12	6	4
870	37.69	222.21	37.69	9	6	2
871	58.79	165.89	101.29	11	5	4
872	2.38	144.74	142.48	3	4	4
873	39.26	223.92	698.0	9	6	21
874	50.65	201.15	126.09	11	6	3
875	58.22	189.68	327.54	12	4	8
876	18.9	300.86	22.02	8	8	3
877	34.32	165.16	126.68	16	4	3
878	9.9	306.96	156.26	7	7	4
879	15.04	423.14	310.86	7	9	11
880	58.84	122.86	624.02	13	5	18
881	48.7	281.46	57.54	10	6	3
882	60.68	110.06	488.36	16	5	14
883	12.74	269.04	139.24	8	7	4
884	53.65	354.25	53.65	12	7	2
885	43.62	175.66	43.62	7	6	2
886	30.14	313.9	124.88	13	7	6
887	12.61	148.71	364.17	11	4	9
888	25.28	210.34	588.88	12	6	13
889	61.08	182.96	61.08	15	5	2
890	39.26	39.26	39.26	8	2	2
891	62.08	317.78	87.48	13	9	4
892	18.79	319.83	155.21	10	7	4
893	56.68	63.36	56.68	12	3	2
894	54.71	155.05	376.21	9	6	10
895	64.29	138.69	183.99	12	4	5
896	47.41	260.61	251.59	10	7	7
897	59.45	223.75	59.45	14	6	2
898	23.4	100.5	48.48	8	5	3
899	58.21	107.77	74.75	15	4	4
900	48.05	54.59	894.03	12	3	21
901	30.81	74.83	148.61	9	3	5
902	46.52	123.42	194.6	11	5	5
903	34.52	226.4	277.3	8	6	7
904	40.53	269.67	185.49	12	9	7
905	69.87	357.61	626.13	16	7	15
906	65.79	224.21	123.87	13	6	3
907	48.61	166.81	56.49	13	5	3
908	72.52	247.22	130.62	18	7	3
909	34.47	182.59	117.33	11	6	3
910	60.05	115.73	177.21	9	4	6
911	47.83	178.39	47.83	12	5	2
912	46.57	240.33	270.99	11	7	8
913	72.5	220.7	95.48	21	6	3
914	53.28	63.68	53.28	12	3	2
915	59.87	102.41	265.97	14	3	6
916	38.6	261.96	632.14	10	7	15
917	29.33	218.77	83.71	9	7	3
918	36.26	253.1	36.26	15	7	2
919	23.75	281.37	240.15	11	8	8
920	46.88	223.64	127.64	13	6	4
921	66.97	387.81	91.95	14	7	3
922	57.57	244.89	444.33	12	5	11
923	41.37	256.71	113.77	10	6	3
924	23.01	262.77	424.05	9	8	11
925	13.31	163.21	142.33	8	5	5
926	61.8	204.42	497.76	12	4	12
927	64.4	386.64	448.02	15	7	13
928	57.28	320.8	57.28	12	8	2
929	43.21	189.49	174.69	10	5	5
930	63.39	326.89	391.85	15	7	9
931	64.38	178.28	604.34	12	6	16
932	58.51	94.97	133.89	12	3	4
933	70.94	124.0	103.7	16	3	3
934	25.49	141.31	143.79	12	6	4
935	0.61	164.43	127.31	3	5	4
936	31.0	129.26	31.0	9	5	2
937	48.6	255.34	48.6	14	8	2
938	17.17	282.35	96.35	7	5	3
939	46.85	100.59	58.03	11	4	3
940	40.97	270.53	101.65	6	6	3
941	61.83	209.65	159.61	18	6	5
942	45.24	120.96	92.48	8	5	4
943	62.02	79.16	154.94	12	4	4
944	14.9	185.64	508.68	6	4	12
945	32.32	314.3	32.32	11	7	3
946	31.28	103.18	31.28	9	4	2
947	51.77	410.93	121.29	14	9	4
948	37.2	219.68	135.92	10	6	5
949	16.87	60.39	16.87	6	3	2
950	62.4	222.94	516.22	12	6	11
951	48.93	237.93	183.21	14	6	5
952	25.46	200.68	35.34	11	6	3
953	18.76	88.54	911.3	8	3	17
954	54.51	205.61	74.57	12	6	3
955	20.16	274.04	20.16	8	8	2
956	52.58	243.72	436.52	15	6	16
957	20.71	97.11	134.37	5	4	5
958	33.17	143.23	203.73	7	6	5
959	51.37	212.79	400.83	13	6	7
960	50.06	277.06	50.06	15	8	2
961	51.9	244.46	698.22	14	6	16
962	60.5	185.96	328.64	12	6	10
963	67.64	353.18	201.92	11	8	5
964	46.96	206.76	475.06	10	7	15
965	25.01	360.69	117.13	9	9	4
966	49.31	306.41	69.37	10	9	3
967	55.67	226.33	310.85	12	6	6
968	34.78	191.54	537.52	14	7	11
969	57.41	179.45	108.67	16	7	4
970	11.5	146.78	129.36	6	5	4
971	39.16	91.82	127.52	8	5	4
972	39.24	445.96	469.44	10	9	10
973	41.75	219.11	107.85	8	7	3
974	42.44	289.44	42.44	11	7	2
975	57.76	306.28	62.52	20	7	3
976	12.88	329.84	228.14	8	6	5
977	46.5	46.5	217.34	9	2	7
978	62.36	220.86	303.92	13	5	7
979	62.81	279.27	140.57	18	6	4
980	37.81	147.21	40.21	8	5	3
981	14.41	106.33	221.43	4	4	7
982	57.09	175.19	57.09	11	5	2
983	50.51	319.97	73.49	13	8	3
984	70.14	210.16	185.76	16	6	5
985	31.69	98.71	76.35	7	5	4
986	27.29	286.35	74.59	10	6	3
987	65.18	275.6	65.18	12	7	2
988	75.65	87.73	454.19	18	3	11
989	68.78	302.44	144.8	14	6	4
990	17.36	191.96	142.94	10	6	5
991	60.09	196.65	77.09	13	6	3
992	33.12	57.36	315.54	12	3	10
993	66.64	109.0	205.9	12	4	5
994	49.67	145.81	138.09	16	4	4
995	19.75	226.75	111.71	7	6	5
996	16.84	264.78	329.9	7	7	9
997	32.12	158.24	121.04	13	5	3
998	55.22	235.14	274.64	11	7	8
999	38.35	275.93	499.97	10	8	16
1000	45.88	196.46	61.52	12	5	3
1001	47.42	293.82	94.22	11	6	4
1002	24.46	178.02	393.94	12	4	12
1003	31.14	233.0	174.0	14	6	5
1004	65.45	95.13	194.41	14	3	5
1005	35.1	233.16	95.56	8	6	4
1006	61.45	228.89	521.43	16	6	13
1007	16.13	205.65	251.23	6	6	6
1008	28.8	255.78	53.78	10	7	3
1009	31.58	290.78	109.68	10	7	4
1010	29.96	114.22	194.98	7	5	7
1011	41.96	170.12	41.96	12	5	2
1012	36.39	278.61	1168.01	11	7	24
1013	40.08	207.16	40.08	13	7	2
1014	51.98	282.18	1265.94	12	7	25
1015	40.77	292.33	909.49	12	8	24
1016	79.05	238.95	251.45	16	6	6
1017	61.26	225.68	718.8	12	5	16
1018	55.47	114.03	744.65	12	5	16
1019	34.88	247.06	125.04	13	7	3
1020	27.17	236.39	27.17	7	7	2
1021	43.66	238.52	84.1	8	7	3
1022	62.3	194.5	109.42	14	7	4
1023	69.89	153.61	263.99	15	4	7
1024	24.75	239.49	228.15	11	5	7
1025	28.04	152.74	52.02	7	7	3
1026	10.08	324.3	178.48	9	7	4
1027	46.26	232.56	197.56	10	7	4
1028	51.74	139.82	80.7	12	6	3
1029	41.78	245.86	229.82	10	6	6
1030	71.09	212.61	457.59	15	5	10
1031	9.03	231.01	9.03	8	6	2
1032	48.95	97.29	123.99	9	4	4
1033	42.76	194.9	253.22	12	5	8
1034	29.42	160.94	104.16	13	5	3
1035	38.73	95.33	115.17	13	3	4
1036	33.2	137.52	206.82	11	5	6
1037	67.07	212.91	91.45	15	5	3
1038	31.88	298.02	145.24	9	6	4
1039	22.43	218.01	435.65	12	5	10
1040	59.16	138.06	121.08	13	5	4
1041	67.19	255.55	67.19	15	6	2
1042	51.35	176.89	199.77	8	6	5
1043	23.87	102.15	110.77	7	4	4
1044	13.03	197.17	428.11	11	6	14
1045	22.82	274.04	155.12	8	7	5
1046	37.99	217.61	313.85	10	6	9
1047	14.42	199.1	68.28	5	6	3
1048	50.11	321.33	772.75	12	6	22
1049	57.1	239.58	359.86	11	5	10
1050	32.32	347.9	86.7	10	10	3
1051	64.11	237.51	165.17	14	6	5
1052	31.34	176.76	44.34	9	5	3
1053	42.53	42.53	42.53	10	2	2
1054	61.22	392.44	223.58	13	7	5
1055	44.05	113.89	295.89	10	5	10
1056	62.77	102.73	103.43	13	4	4
1057	37.87	278.03	37.87	16	8	2
1058	65.21	298.15	125.15	14	6	3
1059	42.52	205.72	90.3	11	6	4
1060	37.45	273.67	46.95	9	7	3
1061	57.72	243.96	167.04	13	6	5
1062	33.29	59.51	231.25	13	5	5
1063	46.8	204.82	953.62	12	6	26
1064	30.04	195.9	79.18	9	7	3
1065	24.2	266.66	118.86	9	6	3
1066	62.09	188.17	75.93	14	4	3
1067	60.83	128.21	387.79	13	4	11
1068	32.82	157.14	138.44	10	5	3
1069	54.07	144.17	282.07	11	3	8
1070	55.29	259.81	88.33	11	6	3
1071	42.24	183.82	43.66	13	6	3
1072	39.97	133.15	257.67	9	4	8
1073	62.04	187.22	62.04	14	6	2
1074	38.35	288.39	67.05	8	8	3
1075	41.36	314.78	47.1	11	8	3
1076	51.4	175.6	51.4	12	6	2
1077	74.43	315.91	74.43	19	6	2
1078	30.26	107.62	374.78	10	5	12
1079	29.94	438.44	121.74	11	9	4
1080	38.1	239.3	150.74	7	7	5
1081	12.86	217.28	278.62	9	6	7
1082	30.66	166.96	110.16	17	4	3
1083	60.29	270.21	60.29	15	8	2
1084	44.59	270.11	69.57	10	8	3
1085	40.77	123.17	40.77	9	5	2
1086	50.08	180.16	338.1	11	5	10
1087	49.32	90.62	106.94	10	3	3
1088	78.31	238.07	127.67	19	5	4
1089	66.37	185.81	197.77	15	6	7
1090	40.29	104.99	142.45	9	3	4
1091	53.52	300.4	66.52	12	8	3
1092	50.77	169.67	189.39	14	7	4
1093	30.2	197.08	30.2	8	7	2
1094	69.03	184.01	310.29	14	5	8
1095	46.89	156.97	166.15	11	5	5
1096	52.61	286.37	256.53	15	6	6
1097	44.59	331.41	44.59	10	10	2
1098	41.24	171.1	148.12	9	5	6
1099	70.38	406.86	139.42	14	8	5
1100	18.95	241.99	18.95	6	7	2
1101	68.38	147.0	81.38	13	6	3
1102	31.55	222.07	254.01	9	7	8
1103	11.26	270.96	350.64	6	6	9
1104	60.22	149.08	67.24	14	4	3
1105	15.16	181.14	128.04	11	5	3
1106	55.36	157.84	259.56	11	5	7
1107	67.82	216.96	92.38	18	6	4
1108	37.52	45.6	37.52	11	3	2
1109	55.48	247.16	116.4	13	6	3
1110	41.6	295.36	356.44	11	7	8
1111	40.8	225.28	81.8	11	6	4
1112	52.7	359.12	190.56	13	8	5
1113	63.9	370.72	348.66	14	7	9
1114	33.84	132.02	288.96	9	4	9
1115	52.35	242.45	61.31	12	6	3
1116	40.36	257.1	58.78	10	7	3
1117	31.42	206.16	64.36	10	5	3
1118	77.65	309.07	77.65	22	8	2
1119	59.85	90.05	59.85	12	4	2
1120	57.47	232.39	57.47	16	6	2
1121	53.4	128.5	312.04	9	4	10
1122	42.54	308.1	291.4	11	9	8
1123	20.17	251.03	579.83	8	8	17
1124	18.19	150.37	300.09	13	6	7
1125	6.52	225.82	69.26	6	8	3
1126	71.33	259.75	71.33	15	6	2
1127	37.65	139.25	89.95	6	4	4
1128	55.85	157.57	266.49	13	4	5
1129	54.27	302.63	55.95	12	6	3
1130	52.68	275.66	217.96	17	6	5
1131	40.22	144.0	40.22	11	6	2
1132	8.77	230.25	8.77	8	6	2
1133	47.37	139.85	594.75	13	5	17
1134	67.57	279.49	325.77	12	7	7
1135	54.14	131.38	114.8	13	4	3
1136	28.93	149.41	156.85	10	4	4
1137	29.04	236.44	117.72	12	5	3
1138	56.44	210.88	56.44	12	8	2
1139	40.24	253.5	58.9	10	6	3
1140	15.81	174.39	51.07	9	6	4
1141	23.98	213.04	145.6	11	5	6
1142	11.56	293.04	11.56	11	6	2
1143	52.67	90.83	243.45	14	3	6
1144	6.94	415.8	601.18	7	8	15
1145	52.27	264.95	199.67	12	8	6
1146	43.33	241.11	134.59	9	6	4
1147	62.56	169.36	180.86	12	5	5
1148	39.29	275.33	39.29	13	7	2
1149	64.17	164.67	95.77	13	6	4
1150	65.43	213.03	165.49	15	6	5
1151	57.07	171.67	473.85	15	5	11
1152	22.35	241.45	128.05	13	5	3
1153	49.25	203.23	101.21	9	6	4
1154	30.64	269.26	161.02	12	7	5
1155	48.46	145.28	105.6	12	6	4
1156	61.92	313.74	428.58	16	9	13
1157	76.85	225.33	84.73	14	6	3
1158	53.48	216.18	53.48	12	6	2
1159	54.89	168.37	471.03	13	5	10
1160	56.2	163.48	157.32	10	6	6
1161	34.99	174.47	103.71	15	4	3
1162	20.52	135.56	33.94	8	5	3
1163	27.33	373.63	632.55	14	8	16
1164	77.31	214.31	88.49	21	8	3
1165	52.98	289.5	76.52	11	6	3
1166	58.58	64.38	103.0	14	3	4
1167	51.51	156.65	51.51	10	6	2
1168	45.49	271.77	227.79	10	7	7
1169	71.77	155.83	77.49	19	4	3
1170	60.94	236.24	442.44	16	6	13
1171	44.72	317.52	91.46	14	8	3
1172	54.94	280.82	642.36	14	6	17
1173	46.19	157.87	123.49	12	6	4
1174	51.49	187.11	165.55	11	5	4
1175	53.02	139.0	425.96	14	4	9
1176	29.53	155.11	139.77	12	5	4
1177	65.73	341.55	91.11	14	7	3
1178	58.98	187.38	248.6	10	6	7
1179	35.83	215.55	310.37	9	6	9
1180	62.27	162.25	163.27	15	5	5
1181	56.83	183.83	61.09	13	6	3
1182	9.81	288.75	9.81	6	8	2
1183	21.9	275.12	410.74	8	6	10
1184	54.32	254.92	195.26	10	7	7
1185	8.87	137.57	185.51	6	5	4
1186	36.6	193.24	111.16	9	6	3
1187	55.38	179.6	269.88	12	6	7
1188	35.19	194.81	482.05	11	6	10
1189	13.48	174.72	160.04	10	4	5
1190	79.02	192.7	95.16	17	5	3
1191	55.3	55.3	55.3	15	2	2
1192	13.42	251.78	105.4	8	6	3
1193	14.43	369.21	335.71	9	9	9
1194	16.19	312.11	339.53	11	8	11
1195	30.9	297.94	102.72	11	8	3
1196	36.37	161.79	86.43	9	4	4
1197	35.68	295.96	248.86	8	7	7
1198	32.36	145.58	52.94	12	4	3
1199	62.88	141.7	66.78	11	5	3
1200	61.58	386.16	61.58	14	9	2
1201	65.6	99.12	224.46	15	3	8
1202	51.8	214.4	65.64	13	7	3
1203	58.03	277.07	359.11	15	6	10
1204	52.2	216.32	91.5	9	6	4
1205	53.35	228.65	57.61	10	7	3
1206	30.26	296.2	477.5	8	7	12
1207	46.72	230.36	702.32	11	6	21
1208	50.25	211.37	73.75	16	5	3
1209	61.58	258.5	116.08	14	6	5
1210	5.73	215.69	340.11	8	8	11
1211	45.54	184.92	182.3	7	6	5
1212	43.6	169.54	377.98	11	6	10
1213	57.39	237.95	755.09	15	7	17
1214	42.27	209.11	218.51	8	7	6
1215	38.28	216.28	38.28	10	6	2
1216	5.76	328.7	436.46	8	8	10
1217	61.67	162.41	191.97	14	5	6
1218	39.39	207.63	266.47	10	7	8
1219	22.2	245.16	22.2	10	7	2
1220	13.29	246.93	334.49	10	6	8
1221	54.76	147.92	327.3	9	5	12
1222	60.15	322.27	277.83	13	7	6
1223	31.66	268.48	31.66	12	7	2
1224	62.33	206.73	75.33	14	6	3
1225	64.91	201.91	524.91	16	5	12
1226	11.55	141.93	413.13	8	6	8
1227	11.93	256.31	221.09	10	7	8
1228	61.18	197.74	487.68	15	5	11
1229	49.25	49.25	89.79	8	3	3
1230	34.08	330.52	106.2	13	7	3
1231	56.69	342.25	112.55	14	8	3
1232	26.85	161.93	26.85	10	5	2
1233	31.1	214.22	443.94	7	6	10
1234	53.44	230.42	482.08	13	7	14
1235	55.15	189.25	206.85	11	7	7
1236	54.5	226.16	565.06	11	7	13
1237	45.7	73.72	99.56	15	3	3
1238	29.74	320.0	1012.44	8	7	21
1239	55.24	196.18	315.04	12	6	6
1240	38.88	198.46	61.86	10	6	3
1241	29.48	194.32	59.56	12	5	5
1242	51.23	276.75	51.23	12	8	2
1243	45.82	234.5	223.78	15	6	5
1244	65.49	259.03	195.33	14	5	4
1245	54.06	269.94	54.06	13	9	2
1246	51.62	185.92	51.62	17	6	2
1247	22.64	293.1	119.64	10	7	3
1248	7.29	114.03	310.39	6	5	7
1249	42.2	80.6	148.38	8	4	4
1250	41.24	89.76	106.96	11	4	4
1251	40.79	157.89	105.51	7	5	3
1252	37.06	156.24	54.18	12	6	3
1253	60.25	294.27	149.07	11	7	5
1254	22.12	186.1	22.12	9	7	2
1255	39.8	117.64	243.38	10	4	7
1256	62.87	314.19	290.51	10	7	6
1257	37.45	60.23	95.83	8	3	3
1258	57.82	392.88	281.02	13	7	7
1259	65.64	231.46	65.64	12	6	2
1260	23.47	94.87	112.77	7	4	4
1261	38.44	230.56	121.6	11	7	4
1262	66.36	262.92	197.58	14	5	6
1263	59.76	317.34	70.76	11	7	3
1264	37.11	123.83	37.11	8	4	2
1265	8.47	200.83	209.63	7	5	5
1266	66.08	213.3	127.8	14	6	3
1267	56.18	314.82	136.48	12	8	4
1268	60.83	171.49	535.83	14	6	12
1269	61.43	313.93	80.51	13	7	3
1270	65.7	316.44	212.02	19	6	6
1271	66.03	160.89	150.17	15	5	4
1272	76.12	224.48	84.0	15	6	3
1273	53.22	312.8	62.4	14	7	3
1274	30.78	210.56	328.7	8	7	9
1275	38.24	195.04	46.7	12	8	3
1276	60.66	208.4	100.76	15	4	4
1277	38.26	137.58	38.26	12	5	2
1278	36.13	281.29	653.35	11	8	15
1279	46.39	209.59	109.27	11	5	4
1280	43.89	344.17	43.89	12	8	2
1281	31.46	215.44	109.1	7	6	5
1282	37.92	271.98	240.3	12	7	6
1283	54.79	392.93	133.23	12	8	4
1284	53.77	59.71	428.71	11	3	10
1285	45.13	270.47	56.31	10	6	3
1286	11.64	273.24	208.7	4	7	7
1287	19.86	206.2	355.48	10	6	9
1288	49.02	210.9	284.0	12	5	6
1289	36.09	281.97	36.09	6	8	2
1290	33.97	316.75	83.93	9	7	3
1291	35.64	251.92	633.98	8	7	20
1292	34.38	270.34	242.68	14	7	5
1293	36.45	224.35	106.47	9	7	4
1294	24.62	288.96	26.8	9	8	3
1295	29.47	273.79	246.81	10	8	9
1296	66.71	165.97	66.71	12	5	2
1297	69.67	273.01	588.15	16	7	15
1298	26.8	26.8	86.84	11	2	3
1299	72.98	201.78	284.02	20	5	9
1300	75.81	320.97	101.61	15	7	3
1301	38.39	184.89	500.43	12	6	11
1302	59.39	239.35	59.39	15	5	2
1303	52.19	337.61	65.19	8	9	3
1304	45.93	162.19	172.23	13	5	5
1305	50.21	181.59	381.99	18	6	12
1306	25.99	361.71	31.67	8	8	3
1307	31.49	53.51	31.49	8	3	2
1308	40.84	196.24	78.94	12	6	3
1309	21.34	198.7	174.28	13	6	4
1310	59.01	176.17	133.75	12	5	3
1311	39.45	166.09	90.99	9	5	4
1312	45.58	338.24	288.2	14	8	7
1313	25.88	258.2	96.98	10	5	4
1314	11.88	198.92	461.7	8	8	14
1315	43.07	216.83	477.07	9	7	9
1316	69.51	216.21	396.93	12	8	13
1317	23.87	202.47	243.37	13	7	6
1318	25.3	219.58	25.3	8	6	2
1319	37.43	128.37	62.81	10	5	3
1320	67.31	169.93	98.47	17	4	3
1321	35.52	121.5	123.34	10	4	4
1322	5.41	165.75	123.91	5	4	3
1323	37.52	285.32	37.52	10	7	2
1324	67.19	188.31	198.95	13	6	4
1325	56.07	265.13	282.45	12	6	8
1326	63.71	121.85	362.07	14	4	10
1327	55.76	140.44	101.5	12	7	4
1328	47.57	184.55	95.91	10	6	4
1329	56.69	177.21	181.29	10	5	5
1330	63.03	195.49	144.07	16	6	4
1331	13.51	88.33	83.77	8	4	3
1332	38.35	206.15	75.57	9	8	3
1333	62.76	293.1	76.6	19	7	3
1334	73.56	310.36	80.44	19	7	3
1335	30.21	332.91	30.21	11	8	2
1336	54.16	345.88	380.2	14	7	10
1337	53.32	308.82	53.32	8	9	2
1338	14.09	221.01	243.41	8	5	6
1339	38.88	272.42	169.2	9	8	5
1340	51.11	224.17	81.43	10	7	4
1341	68.82	239.0	97.92	13	6	4
1342	57.22	169.64	393.98	16	6	8
1343	32.62	105.52	87.0	10	4	3
1344	58.79	269.73	84.17	14	7	3
1345	53.8	213.9	53.8	17	7	2
1346	24.71	94.67	538.07	10	3	13
1347	40.17	148.61	105.57	11	5	4
1348	71.74	227.46	131.7	12	6	4
1349	48.3	190.3	81.24	11	5	3
1350	23.12	78.22	110.16	9	5	5
1351	29.46	353.42	142.42	15	7	5
1352	43.9	240.9	333.12	8	6	10
1353	36.98	211.94	49.98	8	5	3
1354	14.63	186.23	45.75	8	7	3
1355	58.27	197.31	157.33	12	5	5
1356	31.19	95.15	64.89	8	4	3
1357	45.64	225.94	73.46	11	7	4
1358	66.5	242.46	74.52	13	6	3
1359	47.55	197.07	376.47	12	5	10
1360	28.65	141.23	203.23	11	5	5
1361	55.06	239.36	55.06	15	8	2
1362	70.87	169.03	70.87	16	5	2
1363	59.31	257.45	136.31	13	6	4
1364	54.5	209.82	344.24	11	5	10
1365	26.86	111.02	30.76	13	3	3
1366	31.67	199.89	31.67	8	5	2
1367	24.55	299.93	99.73	9	8	6
1368	32.54	230.78	32.54	11	6	2
1369	56.81	197.13	67.99	12	4	3
1370	58.36	200.84	136.16	12	4	3
1371	46.33	205.95	182.67	12	7	6
1372	73.57	403.97	103.27	19	7	3
1373	33.57	170.53	205.87	10	6	5
1374	39.45	231.09	127.27	8	5	5
1375	20.74	295.18	20.74	12	6	2
1376	48.32	278.28	260.34	7	7	8
1377	55.01	171.17	88.45	15	5	3
1378	25.28	128.76	339.12	10	5	9
1379	63.43	88.51	63.43	9	3	2
1380	51.7	213.76	94.4	15	5	4
1381	38.27	162.25	98.19	10	5	4
1382	35.46	209.78	35.46	9	6	2
1383	36.89	263.11	350.05	6	6	10
1384	44.27	152.27	44.27	11	4	2
1385	43.38	214.66	143.36	12	6	5
1386	56.55	108.19	75.63	13	4	3
1387	62.11	269.13	65.63	13	7	3
1388	50.79	76.85	69.13	12	3	3
1389	59.95	178.27	77.61	12	4	3
1390	47.85	253.33	47.85	11	6	2
1391	57.82	57.82	92.08	15	3	4
1392	9.04	201.96	173.18	5	5	5
1393	44.47	139.77	655.89	8	4	16
1394	70.78	249.7	124.16	13	7	3
1395	38.02	119.0	164.16	10	5	4
1396	45.06	143.6	45.06	12	4	2
1397	36.89	223.47	516.07	10	5	13
1398	18.07	148.87	73.97	6	6	3
1399	25.92	203.34	326.06	12	6	8
1400	53.06	241.56	101.26	12	6	4
1401	41.12	176.78	137.52	11	6	4
1402	41.32	142.16	278.36	8	6	7
1403	48.15	206.21	134.81	12	7	4
1404	39.99	261.69	74.11	11	6	4
1405	47.67	256.81	479.73	12	5	10
1406	55.49	142.37	75.79	13	6	4
1407	67.0	185.18	67.0	17	6	2
1408	50.18	153.6	396.22	10	5	10
1409	37.54	178.92	155.08	9	6	4
1410	65.98	169.3	374.14	17	5	10
1411	11.24	182.54	363.84	8	6	9
1412	46.02	234.68	286.6	11	6	8
1413	49.42	197.58	155.08	12	5	4
1414	34.48	53.04	34.48	10	3	2
1415	66.44	144.58	78.96	12	4	3
1416	44.16	166.64	140.42	9	7	6
1417	58.18	91.86	64.94	13	4	3
1418	66.63	203.37	73.31	14	6	3
1419	52.12	155.62	52.12	13	4	2
1420	43.02	306.7	203.4	10	7	5
1421	46.75	140.49	69.07	11	4	4
1422	59.78	214.56	315.68	12	7	6
1423	64.82	325.36	160.36	13	8	4
1424	40.66	276.66	40.66	14	8	2
1425	19.89	162.29	19.89	9	5	2
1426	41.93	214.89	130.25	11	5	4
1427	37.44	124.64	143.36	10	5	4
1428	24.46	177.68	30.14	8	5	3
1429	37.7	199.98	210.8	10	4	7
1430	66.45	66.45	66.45	12	2	2
1431	34.59	253.97	61.31	11	7	4
1432	61.7	277.14	151.76	14	6	5
1433	65.26	272.54	349.2	17	6	10
1434	60.99	313.85	260.69	14	8	7
1435	40.16	62.2	408.92	7	3	9
1436	73.13	343.35	131.35	14	8	3
1437	74.88	216.38	74.88	12	7	2
1438	53.76	184.3	530.98	14	7	11
1439	34.87	250.65	34.87	7	7	2
1440	79.14	87.74	147.98	16	3	4
1441	37.59	199.91	137.33	8	6	4
1442	49.32	140.74	49.32	9	5	2
1443	52.4	177.06	65.7	17	5	3
1444	46.99	148.75	117.01	12	4	4
1445	35.25	328.07	62.75	8	8	3
1446	61.89	336.63	95.15	17	8	3
1447	17.26	29.82	17.26	7	3	2
1448	63.2	223.38	124.02	14	5	4
1449	31.19	151.07	359.77	12	5	10
1450	17.64	226.02	171.12	9	5	4
1451	59.92	387.62	124.2	9	10	4
1452	67.41	189.63	89.35	14	6	4
1453	59.18	136.14	72.18	12	4	3
1454	30.73	144.19	264.11	11	5	7
1455	19.72	230.38	38.16	10	5	3
1456	63.44	269.2	88.42	14	7	3
1457	52.85	181.89	443.47	12	5	13
1458	39.83	226.79	230.07	11	7	6
1459	68.18	227.26	173.9	16	6	5
1460	31.36	206.3	117.3	10	6	4
1461	43.39	96.33	380.89	14	5	10
1462	49.73	49.73	49.73	12	2	2
1463	57.67	154.67	173.37	13	6	4
1464	35.8	235.48	54.88	11	6	3
1465	14.65	472.87	33.07	8	9	3
1466	12.05	196.81	12.05	8	5	2
1467	15.5	163.94	344.92	8	5	10
1468	32.45	246.15	32.45	13	7	2
