sc	rl	cl	kl	rh	ch	kh
7738	61.49	188.21	171.17	16	4	4
7739	55.07	309.15	149.95	15	7	4
7740	3.53	152.79	149.73	4	5	5
7741	63.34	190.52	67.36	15	4	3
7742	46.35	136.69	55.05	13	4	3
7743	74.52	227.48	189.2	17	6	5
7744	67.12	73.5	104.56	13	3	4
7745	20.99	180.31	161.57	8	6	6
7746	49.41	155.95	49.41	10	5	2
7747	74.25	346.01	137.29	19	9	4
7748	46.38	68.14	46.38	7	3	2
7749	9.7	135.86	9.7	5	4	2
7750	12.37	268.89	202.75	10	7	7
7751	16.41	155.73	114.09	5	6	3
7752	37.98	279.02	139.26	11	6	5
7753	53.89	166.69	89.37	12	6	3
7754	23.73	100.39	44.83	8	5	3
7755	1.58	186.76	390.32	3	6	12
7756	58.9	89.34	58.9	12	3	2
7757	75.0	322.82	197.66	16	8	5
7758	9.4	344.72	139.24	6	8	4
7759	39.85	224.23	85.89	10	7	5
7760	9.28	216.74	31.78	9	5	3
7761	27.63	194.95	27.63	11	4	2
7762	71.2	145.9	149.8	17	5	3
7763	34.15	139.17	42.07	9	5	3
7764	33.69	283.45	132.73	10	6	3
7765	33.53	195.73	108.41	13	5	4
7766	13.82	170.04	13.82	6	7	2
7767	30.16	185.22	315.32	13	5	8
7768	30.26	352.8	275.58	6	8	9
7769	25.38	228.28	25.38	10	7	2
7770	28.07	360.43	247.27	12	8	6
7771	47.16	236.24	138.3	15	6	3
7772	45.38	311.22	45.38	12	8	2
7773	75.65	87.73	218.95	18	3	5
7774	59.83	98.79	316.03	14	4	9
7775	44.37	184.95	86.99	10	6	4
7776	21.45	114.43	139.49	10	4	4
7777	41.31	327.23	80.61	12	7	4
7778	62.48	334.06	62.48	12	8	2
7779	31.82	410.46	525.88	10	9	14
7780	61.78	87.28	305.7	15	4	7
7781	24.53	191.59	24.53	10	6	2
7782	43.62	215.82	116.82	11	8	4
7783	61.95	246.97	377.91	12	6	9
7784	45.75	144.07	787.01	10	6	22
7785	45.5	134.78	63.84	10	4	3
7786	22.71	244.53	648.19	10	8	15
7787	59.51	145.25	196.81	15	4	5
7788	62.27	297.05	225.23	20	7	6
7789	32.55	319.31	40.43	15	9	3
7790	21.73	226.37	289.17	11	6	8
7791	58.93	178.75	104.95	20	4	4
7792	70.41	142.93	199.35	15	5	4
7793	47.57	215.97	55.21	13	6	3
7794	38.08	128.72	234.86	11	4	6
7795	45.55	203.89	97.57	13	5	5
7796	77.64	309.74	161.66	15	6	4
7797	36.88	146.38	36.88	14	7	2
7798	54.4	177.38	98.94	11	6	4
7799	51.93	182.95	700.13	14	5	14
7800	39.88	189.38	43.48	9	5	3
7801	15.04	144.3	153.24	8	5	5
7802	39.22	291.86	146.6	13	6	4
7803	47.61	153.23	78.73	10	4	3
7804	50.61	159.47	80.35	11	5	4
7805	38.63	210.27	84.33	9	6	3
7806	45.21	244.79	502.19	12	7	11
7807	5.79	137.21	182.93	6	4	5
7808	22.91	293.15	89.27	16	7	3
7809	51.88	180.62	328.14	12	5	9
7810	26.97	416.19	146.65	10	9	4
7811	39.51	211.49	180.81	10	6	6
7812	56.43	271.89	145.47	11	7	4
7813	25.95	137.19	39.41	9	4	3
7814	33.58	186.8	109.36	12	5	4
7815	30.11	259.07	132.93	11	7	3
7816	41.0	214.34	53.66	14	5	3
7817	20.56	252.8	227.4	7	7	7
7818	52.9	142.82	576.28	14	5	11
7819	5.27	261.73	98.09	5	6	3
7820	38.25	337.87	176.47	13	9	7
7821	50.72	188.16	93.24	12	5	3
7822	37.28	126.96	72.82	10	4	3
7823	54.58	54.58	217.64	14	2	5
7824	53.78	109.28	213.3	12	4	7
7825	12.42	214.08	124.0	8	4	3
7826	38.64	208.94	251.96	9	6	10
7827	9.98	278.16	129.72	6	7	5
7828	44.89	320.13	48.49	15	8	3
7829	55.9	144.06	55.9	13	4	2
7830	45.65	45.65	81.13	13	3	3
7831	51.7	152.42	68.96	9	4	3
7832	32.0	188.68	39.44	13	6	3
7833	45.66	254.44	87.7	11	6	3
7834	40.68	164.36	75.24	15	5	4
7835	67.72	224.8	222.04	12	6	8
7836	50.9	329.86	166.74	12	7	7
7837	34.68	231.34	156.62	12	6	4
7838	22.27	144.55	66.83	11	4	3
7839	49.26	371.88	82.9	11	9	3
7840	1.76	238.82	49.68	3	6	3
7841	36.83	382.53	108.37	10	9	4
7842	21.32	48.54	31.78	8	3	3
7843	37.72	253.68	58.28	10	5	4
7844	41.02	156.78	482.7	14	4	10
7845	63.54	339.76	161.22	17	7	3
7846	54.55	180.53	54.55	14	5	2
7847	70.1	287.8	124.14	17	7	4
7848	24.64	343.56	94.2	9	7	4
7849	30.82	160.36	85.54	10	6	4
7850	65.07	193.11	115.15	13	5	4
7851	48.93	301.29	137.93	14	6	4
7852	10.27	156.31	23.97	7	6	3
7853	52.34	320.08	52.34	12	6	2
7854	43.09	133.93	51.79	9	5	3
7855	20.43	133.61	233.61	10	5	7
7856	25.44	187.74	25.44	10	5	2
7857	31.51	279.83	204.01	13	7	6
7858	64.02	176.96	187.7	11	5	6
7859	46.28	196.42	46.28	11	6	2
7860	34.46	149.34	49.44	11	5	4
7861	36.17	274.63	170.23	10	6	4
7862	50.23	66.31	50.23	13	3	2
7863	1.25	361.69	266.27	4	9	6
7864	54.0	220.72	195.7	13	6	4
7865	50.72	275.52	130.24	13	8	3
7866	55.92	68.9	55.92	12	3	2
7867	24.27	193.85	24.27	13	5	2
7868	61.08	295.64	70.56	11	7	3
7869	45.75	178.77	183.93	12	6	7
7870	10.51	115.77	29.81	6	5	3
7871	38.16	153.42	266.48	11	5	7
7872	46.12	81.88	94.2	9	4	4
7873	22.29	211.49	170.47	7	6	4
7874	57.01	57.01	57.01	11	2	2
7875	37.6	100.48	275.22	14	4	7
7876	31.28	180.08	105.24	16	6	3
7877	66.94	207.08	138.42	15	6	3
7878	30.1	271.06	30.1	7	7	2
7879	25.61	303.43	25.61	12	8	2
7880	57.52	279.52	57.52	14	5	2
7881	11.41	253.23	115.35	7	7	3
7882	27.27	116.29	550.43	10	4	15
7883	3.03	182.99	111.89	5	6	4
7884	26.63	183.87	46.55	7	6	3
7885	60.89	235.27	115.27	14	6	3
7886	63.73	291.49	166.57	16	7	4
7887	36.49	159.29	119.83	9	6	5
7888	57.58	81.8	257.22	14	4	8
7889	46.45	261.93	112.95	12	7	3
7890	22.42	138.18	391.66	8	7	8
7891	38.83	302.19	124.87	10	8	5
7892	22.08	155.62	62.94	11	4	3
7893	51.55	92.85	102.79	9	3	4
7894	68.74	307.42	250.26	16	6	7
7895	47.93	323.87	211.27	11	6	6
7896	81.2	363.44	158.7	17	7	5
7897	65.04	266.14	222.7	10	6	7
7898	60.16	218.12	94.74	12	6	3
7899	45.51	320.15	236.75	15	7	7
7900	66.55	142.47	204.35	15	5	4
7901	19.67	124.95	59.17	6	5	4
7902	45.48	238.26	363.58	13	6	9
7903	35.9	121.54	189.42	13	5	6
7904	29.35	123.25	221.43	9	5	7
7905	32.76	255.2	32.76	14	7	2
7906	8.49	253.97	8.49	7	9	2
7907	2.5	292.22	119.14	4	7	4
7908	45.81	192.09	114.67	9	5	4
7909	56.46	207.78	175.38	12	5	5
7910	27.02	177.6	87.08	8	6	3
7911	56.29	264.55	141.31	10	7	5
7912	51.22	171.2	72.58	11	5	4
7913	16.4	241.58	114.08	9	7	3
7914	34.15	147.23	34.15	7	5	2
7915	50.64	413.28	50.64	13	8	2
7916	28.09	318.11	221.43	11	7	7
7917	50.96	296.18	87.94	9	9	3
7918	79.1	294.58	118.88	15	7	4
7919	72.28	207.92	105.22	17	5	4
7920	7.92	253.68	7.92	5	6	2
7921	54.04	257.84	248.8	12	7	8
7922	62.57	332.57	122.55	13	7	4
7923	44.65	151.99	89.99	9	4	3
7924	68.27	268.39	111.85	16	6	3
7925	50.2	81.7	212.82	13	4	7
7926	31.85	210.71	130.99	9	6	4
7927	55.76	248.02	131.74	12	7	5
7928	71.99	242.25	374.23	11	7	9
7929	45.74	273.6	230.62	6	6	5
7930	24.52	246.98	102.32	8	6	5
7931	46.13	313.19	251.57	14	8	5
7932	76.12	76.12	76.8	19	2	3
7933	52.29	260.13	447.95	13	7	12
7934	60.53	116.11	209.73	14	5	6
7935	38.99	140.65	63.45	10	4	3
7936	68.2	213.3	75.64	16	5	3
7937	58.21	116.27	58.21	11	4	2
7938	79.69	315.01	198.05	18	6	4
7939	28.49	45.65	168.45	13	4	4
7940	20.27	348.61	108.33	10	8	3
7941	50.91	206.87	156.33	12	6	5
7942	64.0	267.06	182.78	17	6	6
7943	14.51	290.89	124.11	6	6	3
7944	59.4	240.38	217.02	14	6	6
7945	40.49	216.49	173.79	10	6	5
7946	18.38	280.8	176.76	7	8	5
7947	19.99	221.45	19.99	8	7	2
7948	47.19	243.87	47.19	14	6	2
7949	28.12	71.36	45.7	8	4	4
7950	53.94	207.48	93.18	12	5	3
7951	21.56	166.82	215.88	9	5	6
7952	24.53	264.35	192.41	11	6	6
7953	75.15	138.87	95.63	18	5	3
7954	57.32	170.76	348.98	10	7	7
7955	57.58	250.78	57.58	16	6	2
7956	8.94	222.92	128.38	9	7	4
7957	16.24	205.4	152.5	6	5	4
7958	28.7	119.34	153.96	10	5	4
7959	29.74	171.78	102.88	8	6	4
7960	44.3	206.64	166.16	12	5	4
7961	68.7	221.9	76.58	16	5	3
7962	49.47	197.63	157.17	14	6	4
7963	65.01	278.21	65.01	15	7	2
7964	5.41	150.05	345.01	6	4	9
7965	52.37	222.43	189.69	15	7	6
7966	7.67	372.67	316.49	6	8	8
7967	53.89	104.81	53.89	13	4	2
7968	70.93	322.37	616.03	16	8	15
7969	38.99	281.61	63.23	11	8	3
7970	61.87	204.21	208.63	13	6	6
7971	17.8	102.1	141.32	11	5	4
7972	65.52	70.32	93.32	16	4	3
7973	64.88	239.18	88.32	15	6	3
7974	74.85	278.09	92.77	15	6	3
7975	43.47	257.83	346.03	11	6	11
7976	51.53	307.45	119.51	13	8	4
7977	70.87	240.73	70.87	17	7	2
7978	47.26	412.38	117.62	11	9	3
7979	69.59	155.83	69.59	11	5	2
7980	37.78	263.08	37.78	10	7	2
7981	79.17	224.89	184.43	20	6	7
7982	43.26	129.46	64.58	6	6	3
7983	20.2	97.9	87.06	8	3	5
7984	36.22	220.6	211.08	11	6	7
7985	37.51	167.75	135.19	9	7	4
7986	40.71	131.55	298.33	11	4	9
7987	32.76	264.46	334.52	12	6	9
7988	51.91	271.01	169.91	11	7	4
7989	63.6	193.04	63.6	14	5	2
7990	62.2	213.46	290.28	18	5	8
7991	20.52	191.82	61.38	10	6	3
7992	59.93	225.45	308.53	15	5	6
7993	21.06	260.64	121.52	8	6	5
7994	68.16	128.74	111.06	14	4	5
7995	48.25	291.71	114.25	12	7	4
7996	42.43	173.85	119.47	13	5	4
7997	52.54	101.26	162.44	15	5	5
7998	53.22	163.24	213.26	8	6	6
7999	42.79	141.17	149.23	9	5	4
8000	57.65	265.03	118.51	12	7	3
8001	64.37	178.67	248.05	14	7	5
8002	41.23	430.11	41.23	7	8	2
8003	40.66	259.68	166.72	9	9	6
8004	55.01	122.81	268.65	12	4	7
8005	21.27	113.73	21.27	7	4	2
8006	73.02	239.4	184.02	15	7	5
8007	69.68	187.52	464.38	16	6	9
8008	35.66	259.6	118.88	9	7	3
8009	52.49	227.23	103.99	9	6	4
8010	35.43	285.05	151.81	12	7	4
8011	35.05	263.25	205.29	12	5	4
8012	53.83	315.07	93.89	10	7	3
8013	67.86	171.26	67.86	14	7	2
8014	52.49	79.23	284.19	9	4	7
8015	50.98	275.68	50.98	10	8	2
8016	42.65	321.15	42.65	14	8	2
8017	26.24	296.46	247.66	9	7	7
8018	47.46	217.24	104.54	10	6	3
8019	78.95	201.25	275.09	16	6	6
8020	34.07	136.33	147.25	9	6	5
8021	46.06	242.86	98.18	12	6	4
8022	51.83	127.93	199.07	11	5	7
8023	56.96	243.14	56.96	10	8	2
8024	53.13	88.91	235.61	11	3	5
8025	44.23	333.79	141.23	12	9	4
8026	55.23	68.61	55.23	13	3	2
8027	52.78	276.48	333.16	11	5	11
8028	55.27	186.63	249.57	15	6	6
8029	61.09	104.73	161.05	14	4	4
8030	60.02	186.76	159.46	11	7	4
8031	23.72	192.36	167.04	7	7	4
8032	32.87	182.63	128.89	11	5	3
8033	20.69	193.45	107.93	7	5	4
8034	35.3	288.4	35.3	11	8	2
8035	28.71	362.97	28.71	9	8	2
8036	13.95	207.03	324.67	8	6	9
8037	48.5	91.24	74.3	7	4	3
8038	76.61	241.17	408.09	18	5	13
8039	65.3	156.74	219.48	13	4	6
8040	25.05	248.79	264.31	8	7	9
8041	36.71	275.01	234.03	9	6	8
8042	57.56	287.18	183.68	13	6	5
8043	25.37	289.31	392.99	10	8	11
8044	5.49	128.43	25.35	6	6	3
8045	16.62	344.86	125.22	9	9	4
8046	65.39	184.47	92.83	17	4	3
8047	31.68	31.68	31.68	10	2	2
8048	3.75	224.47	180.79	5	5	4
8049	23.7	181.76	31.58	9	6	3
8050	28.71	263.93	455.69	12	8	11
8051	13.85	205.49	13.85	7	6	2
8052	56.92	178.36	101.22	12	6	3
8053	60.07	192.97	83.15	10	7	4
8054	46.65	283.79	46.65	10	7	2
8055	41.28	186.1	372.5	10	6	11
8056	20.82	246.48	126.48	7	8	5
8057	35.74	198.88	214.34	12	5	5
8058	40.85	126.73	369.85	11	5	9
8059	51.76	153.48	188.52	11	4	4
8060	35.01	243.25	93.27	12	6	3
8061	35.12	171.28	35.12	7	5	2
8062	40.1	193.02	75.88	10	6	3
8063	63.16	267.72	63.16	13	8	2
8064	12.75	12.75	14.41	11	2	3
8065	55.61	145.19	55.61	11	6	2
8066	53.9	326.84	53.9	14	8	2
8067	38.85	267.41	38.85	12	7	2
8068	8.28	197.04	279.06	7	7	9
8069	48.05	269.65	87.21	15	7	4
8070	69.43	97.49	69.43	15	4	2
8071	37.43	239.29	266.17	12	7	8
8072	19.3	164.44	112.5	8	5	5
8073	61.19	138.75	169.61	11	5	6
8074	39.86	140.18	320.82	11	5	8
8075	71.4	255.46	293.42	13	7	7
8076	33.92	328.86	122.82	9	8	4
8077	31.28	181.9	89.24	10	5	3
8078	19.26	152.56	100.52	8	4	3
8079	29.58	77.28	218.6	12	3	6
8080	56.46	168.22	56.46	11	6	2
8081	66.87	369.87	77.81	16	8	3
8082	54.71	71.23	417.15	15	3	14
8083	10.39	245.49	190.01	5	7	4
8084	60.09	332.53	109.13	10	7	3
8085	79.59	79.59	259.59	15	2	7
8086	44.16	373.64	78.74	7	8	3
8087	36.18	292.38	280.9	10	8	7
8088	42.64	207.12	354.0	11	6	9
8089	28.19	151.41	194.99	7	5	5
8090	68.72	210.22	157.08	17	6	5
8091	13.61	170.71	316.45	7	6	9
8092	26.85	161.93	131.15	10	5	5
8093	58.91	125.97	91.89	14	4	4
8094	61.83	284.41	89.81	13	7	3
8095	30.3	256.7	549.58	13	7	11
8096	48.26	266.56	48.26	11	8	2
8097	56.32	207.88	99.64	12	6	3
8098	51.51	278.79	51.51	7	9	2
8099	57.05	128.87	119.81	10	4	5
8100	16.03	210.37	152.99	9	5	5
8101	18.73	168.83	469.89	12	6	10
8102	37.54	229.78	117.72	9	6	3
8103	47.43	154.45	48.55	11	5	3
8104	38.09	207.71	236.63	9	6	6
8105	39.71	212.79	122.93	9	7	3
8106	38.49	178.83	48.49	11	5	3
8107	38.12	207.26	70.24	7	6	4
8108	35.68	135.84	97.26	9	5	4
8109	67.56	254.98	177.52	13	6	6
8110	53.23	300.35	89.39	13	7	3
8111	22.88	371.04	115.5	7	8	3
8112	41.68	222.02	261.8	8	6	6
8113	37.22	206.36	44.54	11	4	3
8114	9.71	286.99	78.09	8	9	3
8115	26.95	268.71	199.37	12	6	4
8116	37.95	349.77	62.41	13	8	3
8117	31.06	272.78	329.98	9	6	8
8118	38.74	422.26	38.74	10	10	2
8119	55.78	276.46	568.7	10	6	16
8120	10.88	247.7	290.1	7	7	9
8121	17.65	278.53	17.65	9	8	2
8122	52.64	150.86	80.98	12	5	3
8123	61.11	296.15	124.19	14	7	4
8124	35.41	221.55	210.79	11	7	8
8125	59.86	141.06	145.36	17	6	4
8126	58.13	132.59	236.85	17	3	6
8127	39.17	310.95	149.53	12	9	4
8128	55.25	104.93	199.77	11	3	6
8129	58.19	313.83	184.01	12	7	5
8130	61.93	197.55	86.17	14	6	4
8131	17.04	160.72	57.9	8	5	3
8132	25.4	339.6	228.36	8	8	6
8133	42.88	156.5	42.88	15	5	2
8134	44.03	319.49	153.93	8	7	5
8135	76.89	157.95	188.33	15	6	5
8136	66.52	265.68	73.4	11	7	3
8137	30.93	152.61	75.11	13	6	4
8138	56.96	218.3	56.96	9	7	2
8139	61.83	272.29	61.83	16	6	2
8140	20.88	294.8	20.88	11	8	2
8141	35.86	151.64	282.12	12	4	9
8142	30.92	207.68	325.3	13	7	7
8143	30.79	65.53	146.01	11	4	4
8144	41.13	310.45	67.91	14	8	3
8145	70.44	197.18	116.14	17	5	3
8146	52.34	117.16	66.18	13	5	3
8147	55.81	135.23	56.45	13	5	3
8148	62.26	211.3	200.38	15	7	4
8149	24.76	109.34	143.22	8	5	4
8150	47.95	227.57	131.99	10	7	5
8151	28.01	312.55	93.71	11	8	3
8152	70.43	353.79	116.41	19	9	3
8153	19.01	295.33	116.83	9	8	3
8154	59.53	229.95	176.73	13	6	5
8155	50.68	320.28	58.34	14	6	3
8156	15.56	242.06	242.5	12	5	10
8157	26.25	290.67	26.25	11	7	2
8158	43.09	103.15	160.39	13	4	8
8159	59.96	127.04	188.38	11	4	6
8160	15.63	208.61	171.13	6	5	6
8161	30.07	220.91	30.07	11	5	2
8162	75.98	266.72	75.98	16	7	2
8163	58.25	125.77	58.25	15	3	2
8164	14.57	265.57	14.57	8	6	2
8165	39.52	116.64	83.76	11	5	3
8166	35.96	311.38	35.96	9	7	2
8167	9.59	154.33	113.91	6	4	3
8168	37.09	290.23	486.61	13	7	13
8169	1.95	129.97	125.77	4	5	4
8170	61.64	188.16	90.3	17	4	4
8171	63.63	95.15	112.19	12	3	5
8172	53.09	191.53	81.21	10	5	3
8173	60.32	110.0	98.42	14	4	3
8174	36.76	210.48	36.76	8	6	2
8175	56.0	370.5	56.0	13	7	2
8176	71.31	192.13	156.39	14	6	4
8177	57.26	168.54	57.26	13	6	2
8178	11.33	167.67	180.53	10	5	6
8179	55.86	388.28	55.86	12	10	2
8180	8.08	234.7	57.86	7	7	3
8181	53.13	277.33	156.15	9	7	4
8182	50.18	240.16	103.56	12	6	3
8183	54.07	244.57	168.21	8	6	4
8184	23.2	350.2	77.98	9	8	4
8185	20.28	311.5	142.12	8	8	5
8186	54.19	308.55	224.35	10	8	7
8187	22.2	215.22	195.24	14	7	5
8188	13.22	146.2	198.68	12	5	5
8189	16.43	291.53	16.43	7	6	2
8190	42.29	131.31	42.29	8	5	2
8191	59.05	155.95	205.73	13	5	6
8192	54.25	219.33	152.47	15	6	5
8193	58.82	278.86	247.2	14	7	7
8194	77.51	231.89	81.11	19	6	3
8195	44.32	330.48	234.46	13	6	6
8196	52.37	240.89	98.07	13	6	3
8197	28.94	192.28	66.64	12	8	3
8198	54.29	370.75	275.57	15	8	6
8199	69.2	253.86	69.2	16	7	2
8200	16.3	244.3	16.3	7	6	2
8201	33.87	210.47	203.13	16	5	5
8202	62.82	152.66	243.98	13	4	6
8203	41.87	240.73	41.87	11	7	2
8204	61.01	253.37	65.33	11	5	3
8205	20.9	263.7	253.36	11	5	5
8206	44.93	107.97	106.31	10	4	3
8207	54.83	88.19	116.19	12	4	3
8208	62.14	274.4	140.74	16	7	3
8209	40.38	254.22	124.62	10	6	3
8210	19.71	232.29	200.29	7	6	4
8211	59.97	246.79	158.51	14	7	5
8212	50.14	165.5	125.74	12	4	4
8213	29.97	247.29	181.89	10	8	6
8214	26.68	200.84	105.28	6	7	3
8215	66.63	206.95	395.79	18	5	11
8216	38.84	206.94	52.82	8	6	3
8217	63.21	346.35	63.21	14	8	2
8218	54.47	253.45	331.61	11	6	6
8219	32.61	114.09	115.79	13	4	4
8220	46.27	240.51	46.27	10	9	2
8221	36.89	280.25	122.87	12	9	4
8222	53.33	203.13	239.43	11	7	7
8223	33.6	163.4	216.84	9	7	6
8224	40.25	188.25	289.05	10	5	6
8225	47.43	222.03	62.37	9	6	3
8226	20.47	331.87	99.25	10	8	3
8227	69.58	254.04	256.76	14	7	7
8228	31.07	116.57	86.35	10	4	4
8229	60.39	330.87	78.47	15	7	3
8230	38.6	277.4	62.84	9	7	3
8231	64.86	191.96	259.44	13	5	8
8232	38.83	212.97	83.43	11	7	4
8233	21.94	182.7	100.8	8	7	3
8234	45.7	165.82	385.82	12	4	9
8235	51.62	260.54	273.38	12	7	5
8236	37.63	216.23	139.99	11	7	6
8237	66.29	309.27	138.65	15	6	4
8238	55.73	246.03	286.55	14	7	8
8239	56.23	192.27	124.39	14	5	3
8240	54.71	201.51	136.99	16	5	3
8241	56.91	56.91	56.91	11	3	2
8242	10.76	217.94	10.76	8	5	2
8243	45.15	164.87	146.35	11	6	5
8244	72.29	290.99	103.81	19	7	3
8245	42.77	188.67	97.73	9	5	3
8246	29.91	345.77	133.45	10	7	3
8247	10.05	256.23	174.53	8	8	7
8248	45.05	221.83	61.35	16	6	3
8249	53.81	133.89	60.37	13	6	3
8250	1.42	261.1	59.76	5	8	3
8251	64.26	218.36	64.26	12	6	2
8252	39.46	197.7	456.74	10	5	13
8253	4.04	355.34	128.02	6	9	3
8254	17.17	223.51	393.57	7	6	11
8255	27.67	239.75	118.97	8	7	3
8256	40.73	165.91	107.15	12	4	4
8257	48.15	342.69	184.49	16	8	6
8258	27.08	198.8	27.08	13	5	2
8259	8.36	204.5	112.52	5	6	4
8260	31.48	264.24	66.02	12	9	3
8261	25.02	178.96	84.24	9	4	3
8262	50.58	277.28	50.58	11	6	2
8263	63.85	136.15	167.63	12	4	7
8264	16.58	174.16	143.74	7	5	4
8265	52.33	258.13	52.33	13	7	2
8266	60.5	80.98	60.5	16	3	2
8267	86.4	291.38	110.12	18	5	3
8268	18.13	230.33	34.47	8	6	3
8269	76.07	295.91	95.71	16	8	3
8270	84.5	283.82	236.04	20	6	8
8271	55.15	347.97	203.77	13	7	8
8272	59.93	216.73	328.49	14	6	10
8273	27.99	201.37	245.79	9	6	6
8274	66.6	256.2	126.66	13	5	3
8275	54.92	250.4	246.6	9	6	7
8276	33.67	120.23	102.87	9	5	4
8277	45.81	174.25	86.55	13	5	4
8278	71.85	302.55	71.85	16	7	2
8279	49.17	299.65	507.19	15	9	12
8280	58.04	215.98	80.14	18	6	3
8281	48.23	177.25	140.73	12	5	4
8282	52.65	163.87	110.33	13	5	3
8283	52.1	137.1	284.86	16	5	8
8284	57.6	184.12	96.46	12	5	3
8285	69.63	370.45	69.63	14	9	2
8286	52.7	305.66	52.7	11	6	2
8287	40.86	296.06	93.16	8	7	4
8288	49.4	261.06	646.24	16	7	13
8289	31.28	230.48	89.12	7	8	3
8290	60.51	181.63	361.81	10	6	9
8291	68.96	237.56	93.06	16	6	3
8292	58.83	293.07	367.59	13	8	9
8293	68.95	239.45	236.81	16	7	5
8294	29.8	198.9	45.24	8	7	3
8295	21.26	183.54	88.38	9	4	5
8296	56.67	176.23	95.37	12	6	3
8297	68.57	223.69	77.13	11	5	3
8298	64.39	261.77	139.79	13	7	5
8299	57.81	153.95	174.51	14	4	4
8300	44.24	183.64	86.2	12	6	3
8301	37.97	78.07	338.25	15	3	9
8302	58.1	58.1	58.1	12	2	2
8303	24.55	150.47	172.79	8	6	5
8304	54.67	175.59	127.33	12	5	3
8305	49.78	273.82	174.02	12	7	5
8306	39.38	354.22	45.94	13	8	3
8307	49.04	212.32	71.52	11	5	3
8308	81.18	268.36	148.86	18	6	4
8309	40.19	330.55	158.19	18	7	3
8310	12.05	219.69	12.05	8	7	2
8311	40.81	266.19	56.25	10	7	3
8312	60.23	193.87	143.59	15	5	5
8313	58.81	171.51	58.81	14	6	2
8314	57.4	162.3	57.4	14	6	2
8315	22.02	183.48	124.24	11	7	4
8316	58.2	259.86	58.2	11	7	2
8317	26.82	193.08	26.82	11	4	2
8318	50.11	409.25	573.17	12	9	18
8319	50.01	132.13	206.09	11	5	7
8320	18.62	169.98	211.88	8	6	6
8321	20.55	87.65	89.21	12	3	3
8322	67.55	207.57	615.71	14	6	15
8323	16.2	151.72	16.2	7	3	2
8324	64.48	314.76	177.34	16	7	4
8325	58.2	285.1	237.6	16	7	6
8326	52.42	490.3	269.02	14	9	9
8327	10.12	353.82	103.66	7	8	3
8328	45.64	110.44	54.28	9	5	3
8329	25.53	112.97	222.03	7	5	6
8330	24.47	282.41	92.99	7	8	4
8331	59.19	83.71	593.37	12	3	15
8332	24.36	215.04	214.46	7	6	7
8333	30.04	255.76	86.52	7	7	3
8334	51.23	239.07	79.93	17	7	3
8335	54.21	118.41	140.43	13	4	4
8336	44.36	267.78	100.82	12	7	3
8337	43.66	93.3	404.34	11	5	9
8338	56.97	267.13	70.29	12	7	3
8339	20.17	331.25	66.87	11	7	4
8340	15.47	82.25	295.51	6	3	8
8341	25.71	159.05	25.71	10	4	2
8342	13.7	231.58	116.36	8	8	3
8343	74.64	247.34	134.98	18	6	3
8344	51.87	256.79	105.71	12	7	3
8345	23.41	159.05	111.21	11	5	4
8346	58.28	335.92	78.04	13	8	3
8347	22.11	258.07	162.79	9	7	4
8348	66.37	233.99	136.15	17	5	3
8349	51.69	285.57	157.45	14	6	4
8350	24.52	493.44	24.52	8	10	2
8351	31.21	75.09	82.43	7	5	4
8352	74.49	79.83	343.41	15	3	10
8353	0.5	162.78	0.5	2	5	2
8354	40.75	165.43	94.77	12	7	4
8355	47.35	271.39	72.61	15	8	3
8356	70.45	101.39	103.81	18	3	3
8357	19.65	217.15	332.79	7	5	7
8358	55.35	136.15	105.99	14	4	3
8359	14.16	126.74	536.46	6	5	13
8360	48.59	113.53	48.59	10	5	2
8361	34.37	197.21	409.19	8	6	11
8362	72.65	253.63	283.93	15	7	6
8363	62.62	155.16	99.04	14	6	4
8364	51.37	173.05	117.87	13	4	3
8365	28.94	190.84	182.02	11	5	6
8366	40.39	359.89	265.25	12	8	6
8367	57.4	178.72	81.64	13	7	3
8368	51.16	162.68	641.86	12	4	19
8369	45.71	148.21	60.39	12	4	4
8370	40.76	262.38	277.58	11	7	7
8371	74.24	288.28	74.24	12	7	2
8372	8.15	191.87	104.19	9	5	3
8373	53.28	234.72	224.06	13	6	8
8374	33.62	108.44	79.34	9	4	4
8375	50.43	170.45	61.99	15	5	3
8376	68.82	178.88	80.6	16	4	3
8377	26.05	223.25	109.27	8	6	3
8378	52.48	230.18	417.68	13	8	9
8379	48.23	97.27	48.23	11	3	2
8380	61.15	119.11	92.41	14	4	3
8381	26.69	87.85	103.25	9	4	3
8382	29.49	148.29	147.51	14	4	4
8383	44.99	211.95	192.07	10	5	5
8384	28.84	211.16	217.4	8	5	7
8385	10.97	256.75	24.67	8	6	3
8386	9.24	168.08	245.76	5	4	6
8387	18.08	336.0	94.26	4	9	3
8388	6.16	148.74	105.9	6	5	5
8389	50.87	284.35	221.77	12	7	5
8390	43.85	188.93	163.19	13	5	5
8391	5.89	249.75	92.53	6	5	3
8392	35.04	187.62	35.04	7	5	2
8393	39.77	175.25	146.39	11	6	6
8394	45.06	396.76	117.06	10	8	4
8395	79.95	364.03	207.97	16	9	8
8396	3.77	204.79	577.41	6	6	12
8397	70.14	216.14	79.66	16	5	3
8398	66.23	344.73	168.81	15	8	4
8399	47.52	170.04	195.18	11	6	6
8400	61.03	91.13	61.03	14	3	2
8401	11.08	167.44	291.68	8	6	8
8402	29.15	128.15	29.15	10	5	2
